source_id,run_accession,experiment_accession,experiment_title,run_title,file_name,file_type,data_level,size_bytes,download_url,is_raw,is_processed,local_path,download_status,sha256,git_tracking,notes
HRA005567,HRR1375488,HRX1076981,CP1-11,CP1-11-2h,HRR1375488_f1.fq.gz,FASTQ,raw,4326876521,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375488/HRR1375488_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375488/HRR1375488_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375488,HRX1076981,CP1-11,CP1-11-2h,HRR1375488_r2.fq.gz,FASTQ,raw,10232063472,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375488/HRR1375488_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375488/HRR1375488_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375488,,,,HRR1375488_sta.xml,XML,run_statistics,2377,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375488/HRR1375488_sta.xml,no,no,data/external/HRA005567/HRR1375488/HRR1375488_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375489,HRX1076982,CP1-12,CP1-12-a,HRR1375489_f1.fq.gz,FASTQ,raw,3177976457,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375489/HRR1375489_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375489/HRR1375489_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375489,HRX1076982,CP1-12,CP1-12-a,HRR1375489_r2.fq.gz,FASTQ,raw,7534469270,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375489/HRR1375489_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375489/HRR1375489_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375489,,,,HRR1375489_sta.xml,XML,run_statistics,2373,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375489/HRR1375489_sta.xml,no,no,data/external/HRA005567/HRR1375489/HRR1375489_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375490,HRX1076982,CP1-12,CP1-12-b,HRR1375490_f1.fq.gz,FASTQ,raw,5092065179,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375490/HRR1375490_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375490/HRR1375490_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375490,HRX1076982,CP1-12,CP1-12-b,HRR1375490_r2.fq.gz,FASTQ,raw,12184864504,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375490/HRR1375490_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375490/HRR1375490_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375490,,,,HRR1375490_sta.xml,XML,run_statistics,2388,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375490/HRR1375490_sta.xml,no,no,data/external/HRA005567/HRR1375490/HRR1375490_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375491,HRX1076982,CP1-12,CP1-12-c,HRR1375491_f1.fq.gz,FASTQ,raw,4713840329,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375491/HRR1375491_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375491/HRR1375491_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375491,HRX1076982,CP1-12,CP1-12-c,HRR1375491_r2.fq.gz,FASTQ,raw,11285643308,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375491/HRR1375491_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375491/HRR1375491_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375491,,,,HRR1375491_sta.xml,XML,run_statistics,2386,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375491/HRR1375491_sta.xml,no,no,data/external/HRA005567/HRR1375491/HRR1375491_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375492,HRX1076982,CP1-12,CP1-12-d,HRR1375492_f1.fq.gz,FASTQ,raw,335517031,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375492/HRR1375492_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375492/HRR1375492_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375492,HRX1076982,CP1-12,CP1-12-d,HRR1375492_r2.fq.gz,FASTQ,raw,795630912,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375492/HRR1375492_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375492/HRR1375492_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375492,,,,HRR1375492_sta.xml,XML,run_statistics,2328,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375492/HRR1375492_sta.xml,no,no,data/external/HRA005567/HRR1375492/HRR1375492_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375493,HRX1076982,CP1-12,CP1-12-e,HRR1375493_f1.fq.gz,FASTQ,raw,3778931602,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375493/HRR1375493_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375493/HRR1375493_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375493,HRX1076982,CP1-12,CP1-12-e,HRR1375493_r2.fq.gz,FASTQ,raw,8953632382,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375493/HRR1375493_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375493/HRR1375493_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375493,,,,HRR1375493_sta.xml,XML,run_statistics,2381,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375493/HRR1375493_sta.xml,no,no,data/external/HRA005567/HRR1375493/HRR1375493_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375494,HRX1076982,CP1-12,CP1-12-f,HRR1375494_f1.fq.gz,FASTQ,raw,4384465307,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375494/HRR1375494_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375494/HRR1375494_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375494,HRX1076982,CP1-12,CP1-12-f,HRR1375494_r2.fq.gz,FASTQ,raw,10401416495,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375494/HRR1375494_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375494/HRR1375494_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375494,,,,HRR1375494_sta.xml,XML,run_statistics,2382,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375494/HRR1375494_sta.xml,no,no,data/external/HRA005567/HRR1375494/HRR1375494_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375495,HRX1076982,CP1-12,CP1-12-g,HRR1375495_f1.fq.gz,FASTQ,raw,4904450554,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375495/HRR1375495_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375495/HRR1375495_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375495,HRX1076982,CP1-12,CP1-12-g,HRR1375495_r2.fq.gz,FASTQ,raw,11732727928,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375495/HRR1375495_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375495/HRR1375495_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375495,,,,HRR1375495_sta.xml,XML,run_statistics,2387,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375495/HRR1375495_sta.xml,no,no,data/external/HRA005567/HRR1375495/HRR1375495_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375496,HRX1076982,CP1-12,CP1-12-h,HRR1375496_f1.fq.gz,FASTQ,raw,4925507089,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375496/HRR1375496_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375496/HRR1375496_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375496,HRX1076982,CP1-12,CP1-12-h,HRR1375496_r2.fq.gz,FASTQ,raw,11787195856,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375496/HRR1375496_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375496/HRR1375496_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375496,,,,HRR1375496_sta.xml,XML,run_statistics,2386,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375496/HRR1375496_sta.xml,no,no,data/external/HRA005567/HRR1375496/HRR1375496_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
CELL_SUPPLEMENTS,,,,,mmc1.xlsx,XLSX,supplement,93310,https://ars.els-cdn.com/content/image/1-s2.0-S009286742400357X-mmc1.xlsx,no,analysis_table,data/external/cell_supplements/mmc1.xlsx,inspected-temporary-not-stored,,not_tracked,Table S1：marker/差异表达，多工作表
CELL_SUPPLEMENTS,,,,,mmc2.xlsx,XLSX,supplement,9958,https://ars.els-cdn.com/content/image/1-s2.0-S009286742400357X-mmc2.xlsx,no,analysis_table,data/external/cell_supplements/mmc2.xlsx,inspected-temporary-not-stored,,not_tracked,Table S2：cluster缩写和全名
CELL_SUPPLEMENTS,,,,,mmc3.xlsx,XLSX,supplement,11386,https://ars.els-cdn.com/content/image/1-s2.0-S009286742400357X-mmc3.xlsx,no,analysis_table,data/external/cell_supplements/mmc3.xlsx,inspected-temporary-not-stored,,not_tracked,Table S3：各图中的cluster数量
CELL_SUPPLEMENTS,,,,,mmc4.xlsx,XLSX,supplement,275362,https://ars.els-cdn.com/content/image/1-s2.0-S009286742400357X-mmc4.xlsx,no,analysis_table,data/external/cell_supplements/mmc4.xlsx,inspected-temporary-not-stored,,not_tracked,Table S4：中胚层转录因子模块成员度
CELL_SUPPLEMENTS,,,,,mmc5.xlsx,XLSX,supplement,481488,https://ars.els-cdn.com/content/image/1-s2.0-S009286742400357X-mmc5.xlsx,no,analysis_table,data/external/cell_supplements/mmc5.xlsx,inspected-temporary-not-stored,,not_tracked,Table S5：人-猴/人-鼠1:1同源基因
ZENODO10851179,,,,,01-preprocess/01.mapping.sh,SH,author_code,1525,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/01-preprocess/01.mapping.sh,no,no,data/external/zenodo_code/01-preprocess/01.mapping.sh,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,01-preprocess/02.bin50.exp.py,PY,author_code,1501,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/01-preprocess/02.bin50.exp.py,no,no,data/external/zenodo_code/01-preprocess/02.bin50.exp.py,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,01-preprocess/03.merge.R,R,author_code,1877,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/01-preprocess/03.merge.R,no,no,data/external/zenodo_code/01-preprocess/03.merge.R,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,01-preprocess/04.cluster.py,PY,author_code,1310,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/01-preprocess/04.cluster.py,no,no,data/external/zenodo_code/01-preprocess/04.cluster.py,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,01-preprocess/SAW/stereoPipeline_v5.4.0.sh,SH,author_code,24972,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/01-preprocess/SAW/stereoPipeline_v5.4.0.sh,no,no,data/external/zenodo_code/01-preprocess/SAW/stereoPipeline_v5.4.0.sh,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,02-regulon/README.txt,TXT,author_code,550,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/02-regulon/README.txt,no,no,data/external/zenodo_code/02-regulon/README.txt,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,02-regulon/SCENIC/README.txt,TXT,author_code,414,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/02-regulon/SCENIC/README.txt,no,no,data/external/zenodo_code/02-regulon/SCENIC/README.txt,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,02-regulon/SCENIC/step1_get_data.py,PY,author_code,884,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/02-regulon/SCENIC/step1_get_data.py,no,no,data/external/zenodo_code/02-regulon/SCENIC/step1_get_data.py,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,02-regulon/SCENIC/step2_run_pyscenic.sh,SH,author_code,1029,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/02-regulon/SCENIC/step2_run_pyscenic.sh,no,no,data/external/zenodo_code/02-regulon/SCENIC/step2_run_pyscenic.sh,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,02-regulon/step1_get_hsdata_bin50.py,PY,author_code,824,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/02-regulon/step1_get_hsdata_bin50.py,no,no,data/external/zenodo_code/02-regulon/step1_get_hsdata_bin50.py,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,02-regulon/step1_scenic.R,R,author_code,386,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/02-regulon/step1_scenic.R,no,no,data/external/zenodo_code/02-regulon/step1_scenic.R,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,02-regulon/step2_hotspot.py,PY,author_code,1371,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/02-regulon/step2_hotspot.py,no,no,data/external/zenodo_code/02-regulon/step2_hotspot.py,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,02-regulon/step3_module_plot.py,PY,author_code,1905,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/02-regulon/step3_module_plot.py,no,no,data/external/zenodo_code/02-regulon/step3_module_plot.py,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,03-PASTE/PASTE.py,PY,author_code,869,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/03-PASTE/PASTE.py,no,no,data/external/zenodo_code/03-PASTE/PASTE.py,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,04-3D visiulation/features.plot.R,R,author_code,1013,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/04-3D%20visiulation/features.plot.R,no,no,data/external/zenodo_code/04-3D visiulation/features.plot.R,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
ZENODO10851179,,,,,README.md,MD,author_code,14,https://github.com/JingtaoLab/STO-analysis/blob/STO-analysis/README.md,no,no,data/external/zenodo_code/README.md,inspected-temporary-not-stored,,not_tracked,固定标签STO-analysis；GitHub快照无LICENSE
